BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,Properties,Seats,TransmissionTypeText
grün mét.,Coupé,5439,Zuzwil,310 g/km,Occasion,G,13.0 l/100km,2,Hinterradantrieb,3,2001,Benzin,360,410.0,schwarz,50200,MERCEDES-BENZ,CL 55 AMG,"\"Ab MFK\"",4,Automat
rot,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,5,1996,Benzin,279,493.0,grau,132600,MERCEDES-BENZ,E 420,"\"Ab MFK\"",5,Automat
schwarz mét.,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,6,2001,Benzin,286,621.0,schwarz,79900,BMW,X5,"\"Ab MFK\"",5,Automat sequentiell
schwarz mét.,SUV / Geländewagen,3498,Zuzwil,295 g/km,Occasion,G,12.3 l/100km,5,Allrad,10,2005,Benzin,235,628.0,beige,54500,NISSAN,MURANO,"\"Ab MFK\"",5,"Automat stufenlos, sequentiell"
schwarz mét.,Cabriolet,5981,Zuzwil,362 g/km,Occasion,G,15.1 l/100km,2,Hinterradantrieb,3,2005,Benzin,612,701.0,grau,15300,MERCEDES-BENZ,SL 65 AMG,"\"Ab MFK\"",2,Automat
schwarz mét.,Coupé,4691,Zuzwil,385 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,7,2009,Benzin,440,742.0,schwarz,45000,MASERATI,GRANTURISMO,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
gold mét.,Coupé,3400,Zuzwil,null,Occasion,null,null,2,null,1,1990,Benzin,469,236.0,blau,46000,RUF,"","\"Ab MFK\"",2,null
grau mét.,Cabriolet,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,2,2007,Benzin,560,296.0,mehrfarbig,58000,BENTLEY,CONTINENTAL,"\"Ab MFK\"",4,Automat
beige mét.,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,11,2000,Benzin,286,42.0,schwarz,40500,BMW,X5,"\"Ab MFK\"",5,Automat sequentiell
orange mét.,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Allrad,0,1996,Benzin,0,440.0,null,7000,LAMBORGHINI,DIABLO,null,1,Schaltgetriebe
silber mét.,Cabriolet,4973,Zuzwil,340 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,6,1996,Benzin,320,1038.0,beige,74400,MERCEDES-BENZ,SL 500,"\"Ab MFK\"",0,Automat
violett mét.,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,3,1982,Benzin,108,1073.0,beige,77900,RENAULT,R5,"\"Ab MFK\"",4,Schaltgetriebe manuell
grau mét.,Coupé,5204,Zuzwil,290 g/km,Neu,G,12.5 l/100km,2,Allrad,7,2015,Benzin,610,284.0,schwarz,300,LAMBORGHINI,HURACAN,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
schwarz mét.,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,7,2001,Benzin,405,728.0,null,21700,BENTLEY,ARNAGE,"\"Ab MFK\"",5,Automat
silber mét.,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,503,930.0,schwarz,31500,BMW,M5,"\"Ab MFK\", \"Tuning\"",5,Automatisiertes Schaltgetriebe
silber mét.,Cabriolet,3199,Zuzwil,297 g/km,Occasion,null,12.5 l/100km,2,Hinterradantrieb,7,1996,Benzin,231,1006.0,schwarz,156800,MERCEDES-BENZ,SL 320,"\"Ab MFK\"",2,Automat
silber mét.,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Allrad,1,1999,Benzin,280,1062.0,schwarz,120800,MITSUBISHI,LANCER,"\"Ab MFK\"",5,Schaltgetriebe manuell
blau mét.,Coupé,6496,Zuzwil,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,7,2007,Benzin,641,129.0,mehrfarbig,38000,LAMBORGHINI,MURCIÉLAGO,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
anthrazit mét.,Cabriolet,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,1,2006,Benzin,580,37.0,rot,16200,LAMBORGHINI,MURCIÉLAGO,"\"Ab MFK\"",2,Automatik-Getriebe
schwarz,Coupé,1605,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1972,Benzin,124,541.0,schwarz,68000,RENAULT,Alpine A110,"\"Ab MFK\"",2,Schaltgetriebe
schwarz,Cabriolet,6498,Zuzwil,370 g/km,Neu,G,16.0 l/100km,2,Allrad,3,2015,Benzin,700,565.0,schwarz,90,LAMBORGHINI,AVENTADOR,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
schwarz mét.,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,1,2001,Benzin,299,612.0,null,27800,MERCEDES-BENZ,CL 500,"\"Ab MFK\"",4,Automat
silber mét.,Limousine,1177,Zuzwil,null,Occasion,null,null,2,null,4,1972,Benzin,65,865.0,schwarz,82804,NSU,"","\"Ab MFK\"",5,Schaltgetriebe
silber mét.,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,2,2002,Benzin,367,925.0,grau,137000,MERCEDES-BENZ,CL 600,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
silber mét.,Coupé,3246,Zuzwil,292 g/km,Vorführmodell,G,12.1 l/100km,2,Hinterradantrieb,8,2011,Benzin,343,1020.0,schwarz,10900,BMW,Z4,"\"Ab MFK\", \"Tuning\"",2,Schaltgetriebe manuell
schwarz,Coupé,3387,Zuzwil,null,Occasion,null,11.8 l/100km,2,Allrad,5,1999,Benzin,300,559.0,blau,77800,PORSCHE,911,"\"Ab MFK\"",4,Automatik-Getriebe
anthrazit mét.,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,11,2004,Benzin,306,7.0,schwarz,120900,MERCEDES-BENZ,CLS 500,"\"Ab MFK\"",4,Automat sequentiell
silber mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,964.0,schwarz,21000,PORSCHE,CAYENNE,"\"Ab MFK\"",5,Automat
weiss,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,11,2000,Benzin,367,1091.0,grau,94000,MERCEDES-BENZ,CL 600,"\"Ab MFK\"",4,Automat
weiss,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,4,2003,Benzin,517,1124.0,schwarz,39000,FERRARI,575M,"\"Ab MFK\"",2,Automatik-Getriebe
grün mét.,Limousine,4266,Zuzwil,320 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,2,1998,Benzin,279,409.0,beige,75000,MERCEDES-BENZ,E 430,"\"Ab MFK\"",5,Automat
gelb,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,3,2006,Benzin,560,214.0,beige,35000,BENTLEY,CONTINENTAL,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat
grau mét.,Coupé,4266,Zuzwil,278 g/km,Vorführmodell,G,11.6 l/100km,2,Hinterradantrieb,1,2001,Benzin,279,322.0,grau,100,MERCEDES-BENZ,CLK 430,"\"Ab MFK\"",4,Automat
blau,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,6,2003,Benzin,600,58.0,schwarz,77700,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",2,Automat
schwarz mét.,Coupé,1470,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1969,Benzin,0,611.0,schwarz,62200,LOTUS,EUROPA,"\"Ab MFK\"",2,Schaltgetriebe
silber,Kombi,2799,Zuzwil,245 g/km,Occasion,G,10.2 l/100km,5,Hinterradantrieb,6,1997,Benzin,197,842.0,schwarz,62500,MERCEDES-BENZ,C 280,"\"Ab MFK\"",5,Automat
silber,Limousine,4398,Zuzwil,264 g/km,Occasion,null,10.9 l/100km,4,Hinterradantrieb,9,2003,Benzin,333,860.0,beige,33600,BMW,545,"\"Ab MFK\"",5,Automatik-Getriebe
blau mét.,Coupé,2986,Zuzwil,null,Occasion,null,null,2,null,4,1984,Benzin,300,183.0,schwarz,150200,BMW-ALPINA,7 SERIES,null,4,Schaltgetriebe
grün,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,10,1997,Benzin,300,379.0,schwarz,63400,AUDI,A8,"\"Ab MFK\"",5,Automat
blau,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,50.0,schwarz,43400,AUDI,RS6,"\"Ab MFK\"",5,Automat sequentiell
schwarz,Limousine,3996,Zuzwil,285 g/km,Occasion,G,11.9 l/100km,4,Hinterradantrieb,5,1998,Benzin,284,545.0,beige,100,DAIMLER,V8,"\"Ab MFK\"",5,Automat
schwarz mét.,Limousine,2494,Zuzwil,225 g/km,Occasion,null,9.4 l/100km,4,Hinterradantrieb,2,2002,Benzin,193,800.0,beige,125900,BMW,525,"\"Ab MFK\"",5,Automatik-Getriebe
rot,Coupé,3246,Zuzwil,323 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2001,Benzin,343,498.0,schwarz,127800,BMW,M3,"\"Ab MFK\"",5,Schaltgetriebe manuell
blau mét.,Limousine,2946,Zuzwil,226 g/km,Occasion,G,9.6 l/100km,5,Vorderradantrieb,6,2001,Benzin,208,87.0,schwarz,83800,CITROEN,C5,"\"Ab MFK\"",5,Schaltgetriebe manuell
weiss,Limousine,3980,Zuzwil,null,Occasion,null,13.3 l/100km,4,Hinterradantrieb,1,1996,Benzin,320,1104.0,beige,99900,JAGUAR,XJ,"\"Ab MFK\"",5,Automat
grau mét.,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1995,Benzin,286,337.0,beige,89200,BMW,740,"\"Ab MFK\"",5,Automat
schwarz,Cabriolet,5439,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2005,Benzin,360,576.0,schwarz,42500,MERCEDES-BENZ,SLK 55 AMG,"\"Ab MFK\"",2,Automat sequentiell
silber mét.,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,3,2002,Benzin,286,1049.0,beige,60100,BMW,X5,"\"Ab MFK\"",5,Automat sequentiell
weiss,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,9,2007,Benzin,515,1116.0,grau,15800,MERCEDES-BENZ,CLS 63 AMG,"\"Ab MFK\"",4,Automat sequentiell
grün,Cabriolet,3798,Zuzwil,275 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2013,Benzin,626,380.0,schwarz,16000,McLAREN,12C,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
grün mét.,Coupé,5748,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2003,Benzin,517,404.0,schwarz,14500,FERRARI,575M,"\"Ab MFK\"",2,Automatik-Getriebe
schwarz mét.,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,663.0,grau,175000,VW,PHAETON,"\"Ab MFK\"",5,Automat sequentiell
schwarz mét.,Cabriolet,4163,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2006,Benzin,420,711.0,schwarz,34650,AUDI,RS4,"\"Ab MFK\"",4,Schaltgetriebe manuell
silber mét.,Limousine,3199,Zuzwil,276 g/km,Occasion,G,11.5 l/100km,4,Hinterradantrieb,3,2002,Benzin,224,908.0,schwarz,69100,MERCEDES-BENZ,S 320,"\"Ab MFK\"",5,Automat
silber mét.,Coupé,1605,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,8,1976,Benzin,140,1023.0,schwarz,42940,RENAULT,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe
grau,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1998,Benzin,354,262.0,schwarz,47400,MERCEDES-BENZ,E 55 AMG,"\"Ab MFK\"",5,Automat
grau mét.,Limousine,4172,Zuzwil,null,Occasion,null,13.2 l/100km,4,Allrad,1,1997,Benzin,300,341.0,schwarz,66300,AUDI,A8,"\"Ab MFK\"",5,Automat sequentiell
schwarz,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1973,Benzin,150,583.0,schwarz,36100,FORD,CAPRI,null,4,Schaltgetriebe
schwarz mét.,Limousine,2597,Zuzwil,250 g/km,Occasion,G,10.4 l/100km,4,Hinterradantrieb,4,2003,Benzin,177,762.0,schwarz,89200,MERCEDES-BENZ,E 240,"\"Ab MFK\"",5,Automat
blau,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1993,Benzin,394,79.0,schwarz,37000,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",0,Automat
silber mét.,Coupé,3600,Zuzwil,339 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2001,Benzin,420,979.0,blau,26300,PORSCHE,911,"\"Ab MFK\", \"Tuning\"",4,Automat
silber mét.,Coupé,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,1,2000,Benzin,306,989.0,grau,39600,MERCEDES-BENZ,CL 500,"\"Ab MFK\"",4,Automat
anthrazit,Limousine,3199,Zuzwil,275 g/km,Occasion,null,11.5 l/100km,4,Allrad,1,1999,Benzin,224,1.0,grau,31900,MERCEDES-BENZ,E 320,"\"Ab MFK\"",5,Automat
silber mét.,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1977,Benzin,128,1037.0,schwarz,12800,TRIUMPH,Dolomite,"\"Ab MFK\"",5,Schaltgetriebe manuell
bordeaux mét.,Coupé,4308,Zuzwil,420 g/km,Occasion,G,18.3 l/100km,2,Hinterradantrieb,6,2005,Benzin,486,210.0,schwarz,29300,FERRARI,F430,"\"Ab MFK\"",2,Automatik-Getriebe
grau,Cabriolet,3996,Zuzwil,310 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,7,1998,Benzin,284,253.0,beige,99800,JAGUAR,XK,"\"Ab MFK\"",4,Automat
grau,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,3,2004,Benzin,500,265.0,anthrazit,20000,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",2,Automat
rot,Coupé,1598,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1968,Benzin,110,485.0,schwarz,85000,MARCOS,"","\"Ab MFK\"",2,Schaltgetriebe manuell
blau mét.,Limousine,5461,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,4,Hinterradantrieb,6,2006,Benzin,388,170.0,schwarz,48000,MERCEDES-BENZ,S 500,"\"Ab MFK\"",5,Automat sequentiell
grau mét.,Limousine,1558,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1966,null,110,345.0,schwarz,69377,FORD,CORTINA,null,5,Schaltgetriebe
grün,Coupé,4163,Zuzwil,325 g/km,Occasion,G,13.6 l/100km,2,Allrad,9,2007,Benzin,540,376.0,beige,61300,AUDI,R8,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
schwarz mét.,Coupé,2400,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1982,Benzin,0,617.0,schwarz,60990,OPEL,MANTA,"\"Ab MFK\"",4,Schaltgetriebe
schwarz mét.,Kombi,4966,Zuzwil,331 g/km,Neu,G,13.9 l/100km,5,Allrad,1,2006,Benzin,306,833.0,schwarz,500,MERCEDES-BENZ,R 500,"\"Ab MFK\"",6,Automat sequentiell
silber mét.,Coupé,1993,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1978,Benzin,110,1050.0,schwarz,96600,FORD,ESCORT,null,5,Schaltgetriebe
anthrazit mét.,Coupé,3800,Zuzwil,null,Occasion,null,null,2,null,6,2007,Benzin,650,11.0,schwarz,36000,RUF,"","\"Ab MFK\"",0,null
blau mét.,SUV / Geländewagen,5461,Zuzwil,276 g/km,Occasion,G,11.8 l/100km,5,Allrad,1,2013,Benzin,525,163.0,schwarz,25100,MERCEDES-BENZ,ML 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
rot,Coupé,1997,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1983,Benzin,170,468.0,grau,114800,MITSUBISHI,STARION,"\"Ab MFK\"",4,Schaltgetriebe manuell
rot,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,1,2010,Benzin,525,484.0,schwarz,29000,MERCEDES-BENZ,E 63 AMG,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
rot mét.,Limousine,993,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1977,Benzin,47,502.0,mehrfarbig,78000,TOYOTA,"","\"Ab MFK\"",5,Schaltgetriebe manuell
schwarz mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,799.0,schwarz,74500,MERCEDES-BENZ,S 500,"\"Ab MFK\"",5,Automat
silber mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,971.0,schwarz,144100,AUDI,RS6,"\"Ab MFK\"",5,Automat sequentiell
blau,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,12,2003,Benzin,500,65.0,schwarz,29500,MERCEDES-BENZ,CL 600,"\"Ab MFK\"",4,Automat
schwarz mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,150,714.0,grau,222300,RENAULT,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe manuell
schwarz mét.,Coupé,3387,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,9,2000,Benzin,300,775.0,schwarz,77600,PORSCHE,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
silber,Coupé,3387,Zuzwil,295 g/km,Occasion,null,12.0 l/100km,2,Allrad,4,1999,Benzin,300,835.0,null,35100,PORSCHE,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
silber mét.,Limousine,1997,Zuzwil,null,Occasion,null,null,3,Allrad,2,1992,Benzin,220,972.0,null,98000,NISSAN,SUNNY,"\"Ab MFK\"",5,Schaltgetriebe manuell
schwarz,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,2,2000,Benzin,405,578.0,braun,111600,BENTLEY,ARNAGE,"\"Ab MFK\"",5,Automat
schwarz mét.,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,6,2002,Benzin,457,751.0,mehrfarbig,36000,BENTLEY,ARNAGE,"\"Ab MFK\"",5,Automat
silber mét.,Limousine,1589,Zuzwil,null,Oldtimer,null,null,4,Hinterradantrieb,11,1972,Benzin,0,934.0,mehrfarbig,57700,TOYOTA,CARINA,"\"Ab MFK\"",5,Schaltgetriebe
schwarz,Kombi,4966,Zuzwil,284 g/km,Occasion,G,11.9 l/100km,5,Hinterradantrieb,4,2004,Benzin,306,533.0,null,123300,MERCEDES-BENZ,E 500,"\"Ab MFK\"",5,Automat sequentiell
schwarz mét.,Cabriolet,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2007,Benzin,480,765.0,schwarz,46500,PORSCHE,911,"\"Ab MFK\"",2,Schaltgetriebe manuell
silber mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Neu,null,14.9 l/100km,5,Allrad,9,2009,Benzin,385,936.0,schwarz,1,PORSCHE,CAYENNE,"\"Ab MFK\"",5,Automatik-Getriebe
blau mét.,Limousine,2295,Zuzwil,223 g/km,Occasion,null,9.4 l/100km,4,Hinterradantrieb,2,1997,Benzin,150,141.0,beige,123400,MERCEDES-BENZ,C 230,"\"Ab MFK\"",5,Automatik-Getriebe
gelb,Limousine,1994,Safenwil,null,Oldtimer,null,null,4,Vorderradantrieb,5,1985,Benzin,105,228.0,blau,58100,TOYOTA,CAMRY,"\"Ab MFK\"",0,Automatik-Getriebe
grau mét.,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,500,335.0,schwarz,73900,MERCEDES-BENZ,S-CLASS,"\"Ab MFK\", \"Tuning\"",5,Automat
schwarz mét.,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,507,648.0,schwarz,48000,BMW,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
schwarz mét.,Limousine,1995,Zuzwil,null,Occasion,null,null,3,null,5,1980,Benzin,115,755.0,schwarz,80000,FIAT,131,null,2,Schaltgetriebe
schwarz mét.,Cabriolet,3596,Zuzwil,294 g/km,Occasion,G,12.1 l/100km,2,Allrad,3,2004,Benzin,320,764.0,schwarz,75600,PORSCHE,911,"\"Ab MFK\"",4,Automat
silber mét.,Coupé,4961,Zuzwil,400 g/km,Occasion,G,17.0 l/100km,2,Allrad,1,2006,Benzin,520,1004.0,schwarz,20000,LAMBORGHINI,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
blau mét.,Coupé,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2000,Benzin,306,177.0,grau,75100,MERCEDES-BENZ,CL 500,"\"Ab MFK\"",4,Automat
grau mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,4,2000,Benzin,400,329.0,rot,41500,FERRARI,F360,"\"Ab MFK\"",2,Automatik-Getriebe
grau mét.,Cabriolet,1781,Zuzwil,null,Occasion,null,null,0,null,9,2002,Benzin,225,364.0,schwarz,26800,LOTUS,Super Seven,"\"Ab MFK\"",0,null
schwarz,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,6,2003,Benzin,500,527.0,schwarz,45300,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",2,Automat
blau,Cabriolet,2496,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1967,Benzin,150,53.0,beige,47700,MERCEDES-BENZ,"","\"Ab MFK\"",2,Schaltgetriebe
schwarz mét.,Cabriolet,3163,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1984,Benzin,231,652.0,mehrfarbig,137700,PORSCHE,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
schwarz mét.,Limousine,4520,Zuzwil,null,Oldtimer,null,null,0,null,8,1973,null,0,656.0,beige,110200,MERCEDES-BENZ,450,"\"Ab MFK\"",0,null
schwarz mét.,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,7,2009,Benzin,670,743.0,anthrazit,9500,LAMBORGHINI,MURCIÉLAGO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
schwarz mét.,Cabriolet,3199,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,8,2003,Benzin,354,767.0,schwarz,123400,MERCEDES-BENZ,SLK 32 AMG,"\"Ab MFK\"",2,Automat
silber mét.,Limousine,3430,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1985,Benzin,300,892.0,anthrazit,157000,BMW-ALPINA,5 SERIES,null,5,Schaltgetriebe
blau mét.,Coupé,5439,Zuzwil,281 g/km,Occasion,null,11.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,347,192.0,schwarz,52500,MERCEDES-BENZ,CLK 55 AMG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
grau mét.,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,4,2004,Benzin,500,330.0,schwarz,45500,MERCEDES-BENZ,SL 55 AMG,"\"Ab MFK\"",2,Automat
beige mét.,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,12,2008,Benzin,515,41.0,braun,19100,MERCEDES-BENZ,CLS 63 AMG,"\"Ab MFK\"",4,Automat sequentiell
blau mét.,Kleinwagen,993,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,9,1985,Benzin,68,86.0,mehrfarbig,61800,DAIHATSU,CHARADE,"\"Ab MFK\"",4,Schaltgetriebe manuell
silber mét.,SUV / Geländewagen,4197,Zuzwil,374 g/km,Occasion,G,15.9 l/100km,5,Allrad,5,2006,Benzin,390,962.0,beige,126300,LAND ROVER,RANGE ROVER SPORT,"\"Ab MFK\"",5,Automat
silber mét.,Coupé,3600,Zuzwil,320 g/km,Occasion,null,12.9 l/100km,2,Hinterradantrieb,1,2000,Benzin,360,1033.0,schwarz,77000,PORSCHE,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
weiss,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,9,2003,Benzin,500,1113.0,beige,12200,MERCEDES-BENZ,CL 600,"\"Ab MFK\", \"Tuning\"",4,Automat
blau mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,140.0,silber,49800,AUDI,RS6,"\"Ab MFK\"",5,Automat sequentiell
grün mét.,Cabriolet,5987,Zuzwil,370 g/km,Occasion,null,15.5 l/100km,2,Hinterradantrieb,5,1996,Benzin,394,420.0,grün,12900,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",0,Automat
schwarz,Limousine,4973,Zuzwil,315 g/km,Occasion,null,13.5 l/100km,4,Hinterradantrieb,3,1997,Benzin,347,584.0,schwarz,70700,MERCEDES-BENZ,E 50 AMG,"\"Ab MFK\"",5,Automat
schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2003,Benzin,450,610.0,schwarz,43800,AUDI,RS6,"\"Ab MFK\"",5,Automat sequentiell
schwarz mét.,Coupé,2979,Zuzwil,218 g/km,Occasion,G,9.1 l/100km,2,Hinterradantrieb,3,2001,Benzin,231,643.0,grau,79500,BMW,330,"\"Ab MFK\"",5,Schaltgetriebe manuell
blau mét.,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1971,Benzin,150,88.0,schwarz,64600,FORD,CAPRI,null,4,Schaltgetriebe
anthrazit mét.,Cabriolet,1796,Zuzwil,183 g/km,Occasion,G,7.7 l/100km,2,Hinterradantrieb,10,2003,Benzin,120,9.0,anthrazit,38200,LOTUS,ELISE,"\"Ab MFK\"",2,Schaltgetriebe manuell
blau mét.,Coupé,5204,Zuzwil,315 g/km,Occasion,G,13.3 l/100km,2,Hinterradantrieb,9,2009,Benzin,551,148.0,null,7300,LAMBORGHINI,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
