BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,Properties,Seats,TransmissionTypeText
Other,Cabriolet,6209,Zuzwil,328 g/km,Occasion,G,14.1 l/100km,2,Hinterradantrieb,1,2009,Benzin,525,430.0,schwarz,84000,Mercedes-Benz,SL 63 AMG,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Kombi,6208,Zuzwil,316 g/km,Occasion,G,13.6 l/100km,5,Hinterradantrieb,1,2009,Benzin,457,591.0,schwarz,57400,Mercedes-Benz,C 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
Silver,Cabriolet,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,2,2003,Benzin,400,859.0,beige,55800,Ferrari,F360,"\"Ab MFK\"",2,Automatik-Getriebe
Silver,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,1043.0,grau,31300,Vw,PHAETON,"\"Ab MFK\"",4,Automat sequentiell
White,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,10,2001,Benzin,420,1121.0,beige,30100,Porsche,911,"\"Ab MFK\"",4,Automatik-Getriebe
Blue,Limousine,2597,Zuzwil,252 g/km,Occasion,null,10.5 l/100km,4,Hinterradantrieb,3,2003,Benzin,177,133.0,schwarz,106000,Mercedes-Benz,E 240,"\"Ab MFK\"",5,Automatik-Getriebe
Blue,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1977,Benzin,93,144.0,schwarz,39267,Renault,Alpine A110,"\"Ab MFK\"",2,Schaltgetriebe
Blue,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,3,2007,Benzin,540,38.0,schwarz,36700,Porsche,CAYENNE,"\"Ab MFK\"",5,Automat sequentiell
Red,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2004,Benzin,600,447.0,schwarz,20900,Mercedes-Benz,SL 600,"\"Ab MFK\"",2,Automat
Black,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1991,Benzin,320,521.0,grau,156300,Mercedes-Benz,500,"\"Ab MFK\"",5,Automat
Black,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,2,1998,Benzin,354,588.0,schwarz,63400,Mercedes-Benz,E 55 AMG,"\"Ab MFK\"",5,Automat
Silver,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,7,2005,Benzin,507,985.0,schwarz,55000,Bmw,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
White,Cabriolet,4735,Zuzwil,312 g/km,Vorführmodell,G,13.2 l/100km,2,Hinterradantrieb,7,2010,Benzin,426,1078.0,schwarz,9000,Aston Martin,V8 Vantage,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Gray,Coupé,5204,Zuzwil,325 g/km,Occasion,G,13.7 l/100km,2,Allrad,1,2009,Benzin,560,304.0,schwarz,24000,Lamborghini,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Other,Coupé,6162,Zuzwil,355 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,6,2009,Benzin,647,428.0,schwarz,6300,Chevrolet,CORVETTE,"\"Ab MFK\"",2,Schaltgetriebe manuell
Black,SUV / Geländewagen,2199,Zuzwil,null,Occasion,null,null,0,Allrad,9,1966,Benzin,0,789.0,schwarz,18000,Kaiser,"","\"Ab MFK\"",2,Schaltgetriebe
Silver,Limousine,5513,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,1,2003,Benzin,500,889.0,beige,48100,Mercedes-Benz,S 600,"\"Ab MFK\"",5,Automat
Silver,Limousine,3000,Zuzwil,null,Oldtimer,null,null,4,null,3,1980,Benzin,300,969.0,schwarz,129400,Bmw-Alpina,7 SERIES,"\"Ab MFK\"",5,Schaltgetriebe
Gray,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2003,Benzin,450,246.0,schwarz,39000,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Other,Coupé,0,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,2,1982,Benzin,140,411.0,mehrfarbig,211000,Bmw,323,null,5,Schaltgetriebe
Black,SUV / Geländewagen,5213,Zuzwil,null,Occasion,null,null,5,Allrad,2,1995,Benzin,212,522.0,beige,133500,Jeep,Grand Cherokee,"\"Ab MFK\"",5,Automat
Black,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1990,Benzin,320,646.0,bordeaux,23800,Mercedes-Benz,SL 500,"\"Ab MFK\"",0,Automat
Black,Limousine,5461,Zuzwil,244 g/km,Occasion,G,10.5 l/100km,4,Hinterradantrieb,6,2010,Benzin,544,741.0,schwarz,13200,Mercedes-Benz,S 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
Silver,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1995,Benzin,320,1069.0,null,96600,Mercedes-Benz,SL 500,"\"Ab MFK\"",0,Automat
Gray,Cabriolet,3387,Zuzwil,254 g/km,Occasion,G,10.6 l/100km,2,Hinterradantrieb,2,2007,Benzin,295,305.0,schwarz,68900,Porsche,BOXSTER,"\"Ab MFK\"",2,Schaltgetriebe manuell
Black,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1995,Benzin,394,560.0,beige,75200,Mercedes-Benz,SL 600,"\"Ab MFK\"",0,Automat
Silver,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,855.0,braun,111500,Mercedes-Benz,SL 500,"\"Ab MFK\"",5,Automat
Silver,Limousine,4806,Zuzwil,254 g/km,Occasion,G,10.8 l/100km,5,Allrad,11,2010,Benzin,400,951.0,schwarz,57600,Porsche,PANAMERA,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Silver,Limousine,4398,Zuzwil,276 g/km,Occasion,G,11.4 l/100km,4,Hinterradantrieb,12,2004,Benzin,333,1008.0,schwarz,27600,Bmw,745,"\"Ab MFK\"",5,Automat sequentiell
Other,Limousine,1490,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,8,1981,Benzin,95,424.0,mehrfarbig,81900,Alfa Romeo,ALFASUD,"\"Ab MFK\"",5,Schaltgetriebe manuell
Blue,Coupé,2979,Zuzwil,218 g/km,Occasion,null,9.1 l/100km,2,Hinterradantrieb,3,2002,Benzin,231,47.0,anthrazit,81900,Bmw,330,"\"Ab MFK\"",5,Automatik-Getriebe
Blue,Coupé,5409,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,2012,Benzin,557,6.0,schwarz,92000,Ford (usa),MUSTANG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Schaltgetriebe
Blue,Limousine,0,Zuzwil,null,Occasion,null,null,0,null,7,1971,null,70,81.0,schwarz,75000,Nsu,"","\"Ab MFK\"",4,Schaltgetriebe
Black,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,12,1993,Benzin,212,821.0,grau,131000,Lancia,DELTA,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Cabriolet,0,Basel,null,Oldtimer,null,null,0,Hinterradantrieb,1,1982,Benzin,0,834.0,anthrazit,70000,Rolls-Royce,CORNICHE,null,4,Automatik-Getriebe
Silver,Coupé,1296,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1969,Benzin,0,1021.0,schwarz,9999,Renault,Alpine A110,"\"Ab MFK\"",0,Schaltgetriebe
White,Coupé,5439,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,347,1088.0,null,47500,Mercedes-Benz,CLK 55 AMG,"\"Ab MFK\"",4,Automat
Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,127.0,schwarz,64500,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Yellow,Limousine,1991,Zuzwil,195 g/km,Occasion,null,8.1 l/100km,5,Vorderradantrieb,8,2001,Benzin,136,227.0,null,158000,Mazda,626,"\"Ab MFK\"",5,Automatik-Getriebe
Silver,Coupé,6162,Zuzwil,355 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,7,2009,Benzin,647,858.0,schwarz,4000,Chevrolet,CORVETTE,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1992,Benzin,260,1009.0,schwarz,123000,Porsche,911,"\"Ab MFK\"",2,Schaltgetriebe manuell
Other,Kombi,2671,Zuzwil,283 g/km,Occasion,null,11.8 l/100km,5,Allrad,9,1999,Benzin,230,209.0,beige,171700,Audi,A6,"\"Ab MFK\"",5,Automatik-Getriebe
Brown,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.1 l/100km,4,Hinterradantrieb,4,1998,Benzin,193,213.0,beige,33700,Bmw,328,"\"Ab MFK\"",5,Automat
Gray,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,255.0,beige,88500,Maserati,SPYDER GT,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Gray,Kleinwagen,1397,Zuzwil,null,Oldtimer,null,null,3,Vorderradantrieb,7,1982,Benzin,108,257.0,beige,124500,Renault,R5,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Coupé,5204,Zuzwil,280 g/km,Occasion,G,12.0 l/100km,2,Allrad,1,2016,Benzin,610,814.0,schwarz,2100,Lamborghini,HURACAN,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Cabriolet,2792,Zuzwil,null,Occasion,null,10.4 l/100km,2,Hinterradantrieb,8,1995,Benzin,193,819.0,beige,49900,Bmw,328,"\"Ab MFK\"",4,Automat
Gray,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2002,Benzin,420,269.0,blau,52900,Porsche,911,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell
Red,Kombi,2435,Zuzwil,222 g/km,Occasion,null,9.3 l/100km,5,Vorderradantrieb,4,2002,Benzin,200,473.0,anthrazit,83000,Volvo,V70,"\"Ab MFK\"",5,Automatik-Getriebe
Black,Coupé,6749,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1994,Benzin,360,549.0,beige,60000,Bentley,CONTINENTAL,"\"Ab MFK\"",4,Automat
Black,SUV / Geländewagen,4966,Zuzwil,319 g/km,Neu,G,13.4 l/100km,5,Allrad,3,2007,Benzin,306,705.0,beige,1,Mercedes-Benz,ML 500,"\"Ab MFK\"",5,Automat sequentiell
White,Limousine,6749,Zuzwil,385 g/km,Occasion,G,15.9 l/100km,4,Hinterradantrieb,11,2004,Benzin,460,1118.0,beige,54000,Rolls-Royce,PHANTOM,"\"Ab MFK\"",5,Automat
Blue,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.3 l/100km,4,Hinterradantrieb,5,1998,Benzin,193,126.0,schwarz,26200,Bmw,728,"\"Ab MFK\"",5,Automatik-Getriebe
Gray,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,6,2002,Benzin,476,317.0,rot,6000,Mercedes-Benz,SL 55 AMG,"\"Ab MFK\"",2,Automat
Other,Coupé,3402,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,286,386.0,beige,34000,Ferrari,348,"\"Ab MFK\"",2,Schaltgetriebe manuell
Red,Limousine,0,Zuzwil,null,Occasion,null,null,0,Vorderradantrieb,2,2000,null,0,487.0,null,99,Renault,CLIO,null,0,Schaltgetriebe
Red,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,1,1999,Benzin,300,494.0,schwarz,69900,Audi,A8,"\"Ab MFK\"",5,Automat
Black,Cabriolet,5513,Zuzwil,326 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,1,2008,Benzin,517,651.0,beige,29100,Mercedes-Benz,SL 600,"\"Ab MFK\"",2,Automat sequentiell
White,Limousine,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,4,2008,Benzin,525,1098.0,schwarz,46000,Mercedes-Benz,S 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
Other,Limousine,4172,Zuzwil,343 g/km,Occasion,null,14.3 l/100km,4,Allrad,7,1998,Benzin,340,427.0,beige,55000,Audi,S8,"\"Ab MFK\"",5,Automatik-Getriebe
Black,Kombi,2976,Zuzwil,271 g/km,Occasion,null,11.3 l/100km,5,Allrad,7,2004,Benzin,220,636.0,schwarz,66100,Audi,A4,null,5,Automatik-Getriebe
Black,Cabriolet,5998,Zuzwil,396 g/km,Occasion,G,16.6 l/100km,2,Allrad,6,2009,Benzin,560,739.0,schwarz,76200,Bentley,CONTINENTAL,"\"Ab MFK\"",4,Automat
Black,Kombi,1995,Zuzwil,184 g/km,Occasion,F,6.9 l/100km,5,Hinterradantrieb,8,2007,Diesel,163,771.0,anthrazit,162000,Bmw,320,"\"Ab MFK\"",5,Automat
Blue,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,5,1999,Benzin,276,89.0,beige,69200,Jaguar,S-TYPE,"\"Ab MFK\"",5,Automat
Silver,Coupé,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,4,2012,Benzin,626,905.0,schwarz,19900,Mclaren,12C,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Silver,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,10,2004,Benzin,540,998.0,beige,42200,Ferrari,612,"\"Ab MFK\"",4,Automatik-Getriebe
Blue,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Allrad,5,1999,Benzin,300,101.0,schwarz,80400,Porsche,911,"\"Ab MFK\"",4,Automat
Silver,Cabriolet,2995,Sursee,null,Occasion,null,null,2,null,3,1960,Benzin,215,1013.0,braun,1000,Mercedes-Benz,"",null,2,null
White,Limousine,998,Safenwil,null,Oldtimer,null,null,2,Vorderradantrieb,7,1976,Benzin,40,1139.0,braun,44300,Mini,MINI,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Kombi,1990,Zuzwil,215 g/km,Occasion,null,9.0 l/100km,5,Hinterradantrieb,1,1996,Benzin,150,536.0,schwarz,79800,Bmw,320,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2006,Benzin,400,590.0,schwarz,24300,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Black,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,490,710.0,schwarz,41700,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,1993,Benzin,445,803.0,schwarz,128200,Porsche,911,"\"Ab MFK\"",2,Schaltgetriebe
Black,Coupé,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,5,2008,Benzin,612,826.0,beige,43000,Mercedes-Benz,CL 65 AMG,"\"Ab MFK\"",4,Automat sequentiell
Silver,Limousine,5513,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2003,Benzin,500,960.0,schwarz,128800,Mercedes-Benz,S 600,"\"Ab MFK\"",5,Automat
White,Coupé,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,11,1999,Benzin,363,1138.0,beige,103000,Jaguar,XK,"\"Ab MFK\"",4,Automat
Other,Cabriolet,2959,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1993,Benzin,231,201.0,schwarz,63600,Mercedes-Benz,SL 300,"\"Ab MFK\"",2,Automat
Gray,Cabriolet,2912,Safenwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1959,Benzin,130,267.0,schwarz,16900,Austin-Healey,"","\"Ab MFK\"",2,Schaltgetriebe manuell
Gray,Limousine,5439,Zuzwil,310 g/km,Occasion,G,13.0 l/100km,4,Hinterradantrieb,7,2001,Benzin,360,293.0,schwarz,205500,Mercedes-Benz,S 55 AMG,"\"Ab MFK\"",5,Automat
Gray,SUV / Geländewagen,6209,Zuzwil,392 g/km,Occasion,G,16.5 l/100km,5,Allrad,6,2012,Benzin,510,347.0,schwarz,2000,Mercedes-Benz,ML 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
Other,Cabriolet,2494,Zuzwil,232 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,7,2000,Benzin,170,397.0,schwarz,140000,Bmw,323,"\"Ab MFK\"",4,Automatik-Getriebe
Red,Cabriolet,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,5,2006,Benzin,457,458.0,schwarz,41000,Aston Martin,DB9,"\"Ab MFK\"",4,Automat sequentiell
Black,Coupé,3596,Zuzwil,274 g/km,Occasion,G,11.3 l/100km,2,Hinterradantrieb,3,2004,Benzin,345,554.0,schwarz,61400,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Cabriolet,5998,Zuzwil,388 g/km,Occasion,G,16.7 l/100km,2,Allrad,1,2011,Bioethanol,630,632.0,schwarz,20000,Bentley,CONTINENTAL,null,2,Automat sequentiell
Black,Coupé,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,2,Hinterradantrieb,8,2008,Benzin,525,680.0,schwarz,35800,Mercedes-Benz,CL 63 AMG,"\"Ab MFK\"",4,Automat sequentiell
Black,Cabriolet,5981,Zuzwil,null,Occasion,G,15.1 l/100km,2,Hinterradantrieb,9,2004,Benzin,612,748.0,grau,33613,Mercedes-Benz,SL 65 AMG,"\"Ab MFK\"",2,Automat
Black,Limousine,4398,Zuzwil,317 g/km,Occasion,null,13.3 l/100km,4,Hinterradantrieb,5,1999,Benzin,286,816.0,schwarz,18300,Bmw,740,"\"Ab MFK\"",5,Automat
Silver,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,12,2002,Benzin,450,1011.0,schwarz,47400,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Silver,Coupé,1588,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,10,1981,Benzin,107,1042.0,beige,79300,Toyota,CELICA,"\"Ab MFK\"",5,Schaltgetriebe
Blue,Limousine,4244,Zuzwil,443 g/km,Occasion,G,18.9 l/100km,4,Hinterradantrieb,6,2004,Benzin,400,173.0,null,62700,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Brown,Cabriolet,2497,Zuzwil,197 g/km,Occasion,G,8.2 l/100km,2,Hinterradantrieb,9,2008,Benzin,177,212.0,schwarz,22800,Bmw,Z4,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,2,2007,Benzin,507,1039.0,weiss,32000,Bmw,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Blue,Coupé,1489,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1957,Benzin,68,130.0,schwarz,37000,Mg,"","\"Ab MFK\"",2,Schaltgetriebe
Gray,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,400,251.0,beige,46050,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Gray,Limousine,4691,Zuzwil,365 g/km,Occasion,G,15.7 l/100km,4,Hinterradantrieb,11,2010,Benzin,431,366.0,schwarz,29000,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automat sequentiell
Gray,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,5,2000,Benzin,442,369.0,schwarz,68000,Ferrari,456,"\"Ab MFK\"",4,Automat
Red,Limousine,2967,Zuzwil,240 g/km,Occasion,G,9.1 l/100km,4,Allrad,7,2008,Diesel,240,474.0,schwarz,84600,Vw,PHAETON,"\"Ab MFK\"",5,Automat
Silver,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,12,2005,Benzin,450,999.0,grau,13700,Porsche,CAYENNE,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
Blue,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,2,1998,Benzin,354,155.0,schwarz,86900,Mercedes-Benz,E 55 AMG,"\"Ab MFK\"",5,Automat
Other,Coupé,1294,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1976,Benzin,86,373.0,null,18200,Simca,"","\"Ab MFK\"",0,Schaltgetriebe
Silver,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,1,1999,Benzin,400,887.0,null,68500,Bmw,M5,null,5,Schaltgetriebe manuell
Silver,Cabriolet,1755,Zuzwil,null,Occasion,null,null,2,null,7,1974,null,128,890.0,schwarz,120000,Fiat,SPIDER,null,2,Schaltgetriebe
Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,110.0,schwarz,81000,Audi,RS6,"\"Ab MFK\", \"Tuning\"",5,Automat
Red,Cabriolet,3996,Zuzwil,305 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,4,2002,Benzin,363,504.0,mehrfarbig,77600,Jaguar,XK,"\"Ab MFK\"",4,Automat
Red,Kombi,2771,Zuzwil,null,Occasion,null,10.4 l/100km,5,Allrad,4,1998,Benzin,193,505.0,schwarz,196300,Audi,A4,"\"Ab MFK\"",5,Automatik-Getriebe
Black,SUV / Geländewagen,3165,Zuzwil,316 g/km,Occasion,null,13.2 l/100km,5,Allrad,5,2001,Benzin,205,600.0,schwarz,153900,Opel,FRONTERA,null,5,Automatik-Getriebe
Black,Limousine,3459,Zuzwil,null,Occasion,null,13.0 l/100km,4,Hinterradantrieb,5,1971,Benzin,200,604.0,mehrfarbig,145100,Mercedes-Benz,300,"\"Ab MFK\"",5,Automatik-Getriebe
Silver,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,10,2002,Benzin,476,1030.0,schwarz,52400,Mercedes-Benz,E 55 AMG,"\"Ab MFK\"",5,Automat sequentiell
White,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,7,2000,Benzin,354,1101.0,grau,34900,Bentley,ARNAGE,"\"Ab MFK\"",4,Automat
White,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1993,Benzin,394,1146.0,null,26800,Mercedes-Benz,S 600,"\"Ab MFK\"",4,Automat
Blue,Limousine,3428,Zuzwil,null,Occasion,null,null,4,null,5,1986,Benzin,300,123.0,schwarz,199300,Bmw-Alpina,5 SERIES,"\"Ab MFK\"",0,null
Gray,Limousine,3199,Zuzwil,266 g/km,Occasion,G,11.1 l/100km,4,Allrad,3,2000,Benzin,224,252.0,grau,83900,Mercedes-Benz,E 320,"\"Ab MFK\"",5,Automat
Gray,Cabriolet,3596,Zuzwil,269 g/km,Occasion,G,11.1 l/100km,2,Hinterradantrieb,1,2002,Benzin,320,331.0,schwarz,128000,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Other,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,3,2006,Benzin,400,436.0,beige,33600,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Red,Kompaktvan / Minivan,5893,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,7,1979,Benzin,0,496.0,mehrfarbig,13800,Dodge,"","\"Ab MFK\"",7,Automat
Black,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,6,2009,Benzin,525,594.0,schwarz,34500,Mercedes-Benz,E 63 AMG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automatisiertes Schaltgetriebe
Silver,Limousine,4172,Zuzwil,343 g/km,Occasion,null,14.3 l/100km,4,Allrad,1,1998,Benzin,340,844.0,schwarz,57000,Audi,S8,"\"Ab MFK\"",5,Automatik-Getriebe
Silver,Kombi,1995,Zuzwil,152 g/km,Occasion,D,5.7 l/100km,5,Vorderradantrieb,6,2004,Diesel,116,870.0,grau,144000,Toyota,COROLLA,"\"Ab MFK\"",5,Schaltgetriebe manuell
Silver,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,7,2005,Benzin,507,872.0,schwarz,8500,Bmw,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Silver,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,919.0,schwarz,27800,Bmw,M5,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Silver,Coupé,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,8,1984,Benzin,107,992.0,grau,172800,Renault,R5,"\"Ab MFK\"",4,Schaltgetriebe
Silver,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Allrad,8,1993,Benzin,492,1012.0,schwarz,14990,Lamborghini,DIABLO,"\"Ab MFK\"",2,Schaltgetriebe manuell
Blue,Cabriolet,3179,Zuzwil,281 g/km,Occasion,G,11.3 l/100km,2,Hinterradantrieb,4,2000,Benzin,252,160.0,rot,43400,Porsche,BOXSTER,"\"Ab MFK\"",2,Automat
Other,Cabriolet,3199,Zuzwil,267 g/km,Occasion,G,11.1 l/100km,2,Hinterradantrieb,5,2000,Benzin,218,414.0,schwarz,43200,Mercedes-Benz,SLK 320,"\"Ab MFK\"",2,Schaltgetriebe manuell
Black,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1995,Benzin,226,750.0,schwarz,46500,Land Rover,RANGE ROVER,"\"Ab MFK\"",5,Automat
Black,"",1449,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,4,2006,Benzin,0,824.0,null,100,Harley-Davidson,"",null,0,Schaltgetriebe
Blue,Coupé,5204,Zuzwil,319 g/km,Occasion,G,13.5 l/100km,2,Allrad,3,2011,Benzin,570,142.0,schwarz,18000,Lamborghini,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Blue,Coupé,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,400,182.0,schwarz,20700,Ferrari,F360,"\"Ab MFK\"",2,Automatik-Getriebe
Blue,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,11,2001,Benzin,420,31.0,schwarz,47600,Porsche,911,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell
