ID,MakeText,ModelText,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Seats,TransmissionTypeText,color,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
349.0,BMW,323,grau mét.,Limousine,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1982,Benzin,143,mehrfarbig,238500,5,Schaltgetriebe,grey,null,""
606.0,ASTON MARTIN,V8 Vantage,schwarz mét.,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,1,2006,Benzin,385,braun,92500,2,Schaltgetriebe manuell,black,15.0,l/100km
673.0,PORSCHE,CAYENNE,schwarz mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,schwarz,18200,5,Automat,black,14.9,l/100km
770.0,AUDI,RS6,schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,schwarz,21400,5,Automat sequentiell,black,14.6,l/100km
19.0,BMW-ALPINA,3 SERIES,anthrazit mét.,Limousine,4617,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,1,1999,Benzin,333,mehrfarbig,146500,5,Schaltgetriebe,anthrazit,null,""
352.0,AUDI,RS6,grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,6,2003,Benzin,450,anthrazit,42600,5,Automat sequentiell,grey,14.6,l/100km
378.0,FERRARI,456,grün,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,442,blau,92000,4,Automat,grün,22.3,l/100km
44.0,MERCEDES-BENZ,SL 55 AMG,blau,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,10,2002,Benzin,500,anthrazit,32000,2,Automat,blue,14.2,l/100km
876.0,MERCEDES-BENZ,S 65 AMG,silber mét.,Limousine,5981,Zuzwil,357 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,8,2004,Benzin,612,beige,61000,5,Automat,silver,14.9,l/100km
1090.0,BMW,330,weiss,Limousine,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2000,Benzin,231,schwarz,49700,5,Automat,white,9.9,l/100km
188.0,RENAULT,ALPINE,blau mét.,Coupé,2664,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1978,Benzin,150,blau,77300,4,Schaltgetriebe manuell,blue,null,""
218.0,BMW,M5,gelb,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,beige,3000,5,Automatisiertes Schaltgetriebe,gelb,14.8,l/100km
70.0,OPEL,SPEEDSTER,blau,Cabriolet,2198,Zuzwil,205 g/km,Occasion,G,8.5 l/100km,2,Hinterradantrieb,6,2004,Benzin,147,braun,9000,2,Schaltgetriebe manuell,blue,8.5,l/100km
868.0,MERCEDES-BENZ,E 250,silber mét.,Limousine,1796,Zuzwil,187 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,6,2010,Benzin,204,schwarz,29800,5,Automat sequentiell,silver,8.0,l/100km
896.0,AUDI,RS6,silber mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,29300,5,Automat sequentiell,silver,14.0,l/100km
901.0,CITROEN,2CV,silber mét.,Kleinwagen,602,Zuzwil,null,Occasion,null,null,4,Vorderradantrieb,7,1986,Benzin,29,grau,80500,4,Schaltgetriebe manuell,silver,null,""
580.0,MERCEDES-BENZ,CL 600,schwarz,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,6,2000,Benzin,367,schwarz,103800,4,Automat,black,13.4,l/100km
922.0,MERCEDES-BENZ,SL 500,silber mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,306,beige,64000,2,Automat,silver,12.7,l/100km
134.0,BMW,Z1,blau mét.,Cabriolet,2494,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1990,Benzin,170,mehrfarbig,27700,2,Schaltgetriebe manuell,blue,null,""
184.0,MERCEDES-BENZ,SLR,blau mét.,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2008,Benzin,626,schwarz,2400,2,Automatik-Getriebe,blue,null,""
185.0,PORSCHE,924,blau mét.,Coupé,1984,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1985,Benzin,125,null,47000,4,Schaltgetriebe manuell,blue,null,""
286.0,FIAT,PUNTO,grau mét.,Kleinwagen,1747,Zuzwil,197 g/km,Occasion,G,8.3 l/100km,3,Vorderradantrieb,5,2004,Benzin,131,anthrazit,75200,5,Schaltgetriebe manuell,grey,8.3,l/100km
323.0,VW,GOLF,grau mét.,Limousine,1984,Zuzwil,199 g/km,Occasion,G,8.5 l/100km,5,Allrad,3,2011,Benzin,270,schwarz,36300,5,Schaltgetriebe manuell,grey,8.5,l/100km
365.0,PORSCHE,CAYENNE,grau mét.,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,3,2003,Benzin,340,grau,59900,5,Automatik-Getriebe,grey,15.8,l/100km
389.0,MERCEDES-BENZ,S 500,grün mét.,Limousine,4663,Porrentruy,231 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2011,Benzin,520,schwarz,19900,5,Automat sequentiell,grün,9.9,l/100km
392.0,LAMBORGHINI,DIABLO,grün mét.,Coupé,5704,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,9,1995,Benzin,520,schwarz,64800,2,Schaltgetriebe manuell,grün,null,""
407.0,MERCEDES-BENZ,"",grün mét.,Limousine,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,2005,Benzin,582,schwarz,16660,2,Automatik-Getriebe,grün,null,""
412.0,PEUGEOT,406,grün mét.,Coupé,2946,Zuzwil,238 g/km,Occasion,G,10.0 l/100km,2,Vorderradantrieb,10,2003,Benzin,208,braun,72600,4,Schaltgetriebe manuell,grün,10.0,l/100km
478.0,PORSCHE,BOXSTER,rot,Cabriolet,2480,Zuzwil,null,Occasion,null,9.7 l/100km,2,Hinterradantrieb,3,1998,Benzin,204,grau,73200,2,Automatik-Getriebe,red,9.7,l/100km
732.0,MERCEDES-BENZ,SL 320,schwarz mét.,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,224,schwarz,8900,2,Automat,black,11.5,l/100km
793.0,LOTUS,"",schwarz mét.,Cabriolet,1781,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,2005,Benzin,225,schwarz,16000,2,Schaltgetriebe,black,null,""
906.0,TRIUMPH,TR3,silber mét.,Cabriolet,1991,Safenwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1957,Benzin,90,bordeaux,98320,2,Schaltgetriebe manuell,silver,null,""
982.0,FERRARI,F355,silber mét.,Coupé,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,7,1998,Benzin,380,schwarz,41300,2,Schaltgetriebe manuell,silver,20.8,l/100km
99.0,BMW,M5,blau mét.,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,8,2000,Benzin,400,braun,62300,5,Schaltgetriebe manuell,blue,13.9,l/100km
193.0,MERCEDES-BENZ,SLK 230,blau mét.,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,8,2002,Benzin,197,schwarz,30500,2,Automatik-Getriebe,blue,9.7,l/100km
667.0,MERCEDES-BENZ,SL 500,schwarz mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,306,anthrazit,20500,2,Automat,black,12.7,l/100km
84.0,FERRARI,F355,blau,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,5,1995,Benzin,380,schwarz,78000,2,Schaltgetriebe manuell,blue,20.8,l/100km
883.0,RENAULT,SPORT SPIDER,silber mét.,Cabriolet,1998,Zuzwil,null,Occasion,null,8.7 l/100km,2,Hinterradantrieb,6,1997,Benzin,200,schwarz,23500,2,Schaltgetriebe manuell,silver,8.7,l/100km
980.0,PORSCHE,911,silber mét.,Cabriolet,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,9,2004,Benzin,420,schwarz,21400,2,Automatik-Getriebe,silver,12.9,l/100km
1085.0,RENAULT,ALPINE,weiss,Coupé,2663,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,11,1979,Benzin,150,blau,11200,0,Schaltgetriebe,white,null,""
479.0,MERCEDES-BENZ,CL 600,rot,Coupé,5987,Zuzwil,400 g/km,Occasion,null,16.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,394,null,36600,4,Automat,red,16.9,l/100km
665.0,AUDI,S5,schwarz mét.,Coupé,4163,Zuzwil,298 g/km,Occasion,G,12.4 l/100km,2,Allrad,5,2008,Benzin,353,schwarz,67700,4,Schaltgetriebe manuell,black,12.4,l/100km
958.0,LAMBORGHINI,MURCIÉLAGO,silber mét.,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,5,2010,Benzin,670,schwarz,20800,2,Automatisiertes Schaltgetriebe,silver,20.6,l/100km
1135.0,BENTLEY,CONTINENTAL,weiss,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,1,2006,Benzin,560,schwarz,43000,4,Automat,white,17.7,l/100km
457.0,PORSCHE,911,rot,Coupé,3387,Zuzwil,295 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,1,1998,Benzin,300,anthrazit,58200,4,Schaltgetriebe manuell,red,12.0,l/100km
950.0,AUDI,RS6,silber mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2010,Benzin,580,schwarz,26300,5,Automat,silver,14.0,l/100km
1079.0,MERCEDES-BENZ,ML 400,weiss,SUV / Geländewagen,3996,Zuzwil,288 g/km,Occasion,G,10.9 l/100km,5,Allrad,2,2002,Diesel,250,schwarz,148300,5,Automat,white,10.9,l/100km
1117.0,HUMMER,H3,weiss,SUV / Geländewagen,3653,Zuzwil,327 g/km,Vorführmodell,G,13.8 l/100km,5,Allrad,11,2008,Benzin,245,schwarz,150,5,Schaltgetriebe manuell,white,13.8,l/100km
139.0,BMW,750,blau mét.,Limousine,5377,Zuzwil,338 g/km,Occasion,null,14.2 l/100km,4,Hinterradantrieb,7,1995,Benzin,327,grau,119600,5,Automat,blue,14.2,l/100km
259.0,LANCIA,DELTA,grau,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,2,1992,Benzin,177,mehrfarbig,155000,5,Schaltgetriebe manuell,grey,null,""
530.0,LAMBORGHINI,MURCIÉLAGO,schwarz,Coupé,6496,Porrentruy,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,4,2011,Benzin,641,schwarz,7890,2,Schaltgetriebe manuell,black,21.3,l/100km
935.0,MERCEDES-BENZ,E 320,silber mét.,Limousine,3199,Zuzwil,null,Occasion,null,11.9 l/100km,4,Hinterradantrieb,12,1996,Benzin,220,beige,56100,5,Automat,silver,11.9,l/100km
105.0,FERRARI,F12,blau mét.,Coupé,6262,Zuzwil,350 g/km,Occasion,G,15.0 l/100km,3,Hinterradantrieb,1,2013,Benzin,736,braun,12000,2,Automatisiertes Schaltgetriebe,blue,15.0,l/100km
520.0,AUDI,R8,schwarz,Cabriolet,5204,Zuzwil,332 g/km,Occasion,G,14.2 l/100km,2,Allrad,4,2010,Benzin,525,schwarz,37000,2,Automatisiertes Schaltgetriebe,black,14.2,l/100km
776.0,BMW,X5,schwarz mét.,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,2,2002,Benzin,347,schwarz,23800,5,Automat sequentiell,black,14.9,l/100km
909.0,MERCEDES-BENZ,SL 500,silber mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,braun,111500,0,Automat,silver,null,""
138.0,MERCEDES-BENZ,SL 320,blau mét.,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,224,schwarz,25100,2,Automat,blue,11.5,l/100km
635.0,BMW,323,schwarz mét.,Cabriolet,2494,Zuzwil,232 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,170,schwarz,228000,4,Automatik-Getriebe,black,9.7,l/100km
90.0,MERCEDES-BENZ,SLK 350,blau mét.,Cabriolet,3498,Zuzwil,255 g/km,Occasion,null,10.6 l/100km,2,Hinterradantrieb,5,2008,Benzin,272,braun,3200,2,Automatik-Getriebe,blue,10.6,l/100km
1080.0,TRIUMPH,Dolomite,weiss,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1977,Benzin,128,mehrfarbig,10800,5,Schaltgetriebe manuell,white,null,""
1083.0,AUDI,A4,weiss,Limousine,2976,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,4,Vorderradantrieb,2,2004,Benzin,220,schwarz,95300,5,Automatik-Getriebe,white,9.7,l/100km
254.0,CHEVROLET,CORVETTE,grau,Coupé,5730,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1981,Benzin,0,rot,27700,2,Automatik-Getriebe,grey,null,""
418.0,AUDI,A6,grün mét.,Limousine,2771,Zuzwil,240 g/km,Occasion,null,10.0 l/100km,4,Vorderradantrieb,2,1998,Benzin,193,beige,94000,5,Automatik-Getriebe,grün,10.0,l/100km
49.0,LINCOLN,Navigator,blau,SUV / Geländewagen,5403,Zuzwil,null,Occasion,null,null,5,null,3,2003,Benzin,300,schwarz,130000,7,Automatik-Getriebe,blue,null,""
492.0,PORSCHE,911,rot,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,1,2002,Benzin,420,beige,29000,4,Automatik-Getriebe,red,12.9,l/100km
649.0,MASERATI,QUATTROPORTE,schwarz mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2007,Benzin,400,schwarz,21500,5,Automatisiertes Schaltgetriebe,black,15.8,l/100km
822.0,TOYOTA,LAND CRUISER,schwarz mét.,SUV / Geländewagen,2977,Zuzwil,null,Occasion,null,null,3,Allrad,7,1979,Diesel,0,mehrfarbig,240500,6,Schaltgetriebe,black,null,""
266.0,AUDI,RS6,grau,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2008,Benzin,580,schwarz,24600,5,Automat,grey,14.0,l/100km
39.0,MERCEDES-BENZ,S 65 AMG,beige,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,2,2007,Benzin,730,schwarz,46000,5,Automat sequentiell,beige,14.8,l/100km
976.0,MERCEDES-BENZ,SLR,silber mét.,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2007,Benzin,626,schwarz,29800,2,Automatik-Getriebe,silver,null,""
1150.0,BMW,M5,weiss mét.,Limousine,4941,Zuzwil,336 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,10,1998,Benzin,400,schwarz,39700,5,Schaltgetriebe manuell,white,13.9,l/100km
272.0,PORSCHE,911,grau mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2003,Benzin,420,blau,63300,4,Schaltgetriebe manuell,grey,12.9,l/100km
861.0,MERCEDES-BENZ,C 240,silber,Limousine,2597,Zuzwil,257 g/km,Occasion,null,10.7 l/100km,4,Hinterradantrieb,7,2000,Benzin,170,grau,162900,5,Automatik-Getriebe,silver,10.7,l/100km
1140.0,McLAREN,12C,weiss mét.,Cabriolet,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,3,2013,Benzin,625,schwarz,12000,2,Automatisiertes Schaltgetriebe,white,12.3,l/100km
164.0,MERCEDES-BENZ,E 55 AMG,blau mét.,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1998,Benzin,354,schwarz,35000,5,Automat,blue,12.6,l/100km
579.0,AUDI,TT,schwarz,Coupé,1984,Zuzwil,188 g/km,Occasion,G,7.9 l/100km,3,Allrad,8,2008,Benzin,272,schwarz,29300,4,Automatisiertes Schaltgetriebe,black,7.9,l/100km
715.0,PORSCHE,911,schwarz mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2003,Benzin,420,schwarz,85200,4,Schaltgetriebe manuell,black,12.9,l/100km
169.0,ASTON MARTIN,DB7,blau mét.,Coupé,3239,Zuzwil,null,Occasion,null,15.7 l/100km,2,Hinterradantrieb,4,1998,Benzin,332,beige,97200,4,Automatik-Getriebe,blue,15.7,l/100km
528.0,MERCEDES-BENZ,C 180,schwarz,Limousine,1799,Zuzwil,218 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,11,1997,Benzin,122,schwarz,118200,5,Schaltgetriebe manuell,black,9.2,l/100km
752.0,MERCEDES-BENZ,C 43 AMG,schwarz mét.,Kombi,4266,Zuzwil,280 g/km,Occasion,null,11.7 l/100km,5,Hinterradantrieb,1,1998,Benzin,306,schwarz,64100,5,Automat,black,11.7,l/100km
947.0,PORSCHE,911,silber mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2000,Benzin,420,schwarz,127800,4,Schaltgetriebe manuell,silver,12.9,l/100km
1097.0,FERRARI,599,weiss,Coupé,5999,Zuzwil,490 g/km,Occasion,G,21.3 l/100km,2,Hinterradantrieb,4,2007,Benzin,620,beige,22000,2,Automatisiertes Schaltgetriebe,white,21.3,l/100km
32.0,AUDI,A8,anthrazit mét.,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,9,1997,Benzin,300,schwarz,125400,5,Automat,anthrazit,13.5,l/100km
506.0,MERCEDES-BENZ,E 50 AMG,rot mét.,Limousine,4973,Zuzwil,null,Occasion,null,13.5 l/100km,4,Hinterradantrieb,11,1996,Benzin,347,schwarz,33700,5,Automat,red,13.5,l/100km
563.0,SEAT,LEON,schwarz,Limousine,1984,Zuzwil,190 g/km,Occasion,G,7.9 l/100km,5,Vorderradantrieb,1,2009,Benzin,200,anthrazit,53300,5,Schaltgetriebe manuell,black,7.9,l/100km
700.0,MERCEDES-BENZ,ML 430,schwarz mét.,SUV / Geländewagen,4266,Zuzwil,345 g/km,Occasion,G,14.4 l/100km,5,Allrad,4,2001,Benzin,272,schwarz,16000,5,Automat,black,14.4,l/100km
853.0,VW,TOUAREG,silber,SUV / Geländewagen,4921,Zuzwil,346 g/km,Occasion,G,12.8 l/100km,5,Allrad,9,2006,Diesel,313,null,104500,5,Automat,silver,12.8,l/100km
983.0,MERCEDES-BENZ,CLS 500,silber mét.,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,4,2005,Benzin,306,grau,78700,4,Automat sequentiell,silver,12.1,l/100km
1035.0,PORSCHE,911,silber mét.,Coupé,3596,Zuzwil,277 g/km,Occasion,G,11.4 l/100km,2,Allrad,3,2002,Benzin,320,blau,68100,4,Schaltgetriebe manuell,silver,11.4,l/100km
1052.0,PORSCHE,911,silber mét.,Coupé,3824,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Allrad,2,2006,Benzin,355,schwarz,101200,4,Schaltgetriebe manuell,silver,11.8,l/100km
443.0,MASERATI,COUPÉ GT,rot,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,3,2005,Benzin,390,braun,41800,4,Automatik-Getriebe,red,17.5,l/100km
511.0,MERCEDES-BENZ,SL 55 AMG,schwarz,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,schwarz,43300,2,Automat,black,14.2,l/100km
622.0,MERCEDES-BENZ,SL-CLASS,schwarz mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1985,Benzin,223,mehrfarbig,97000,2,Automat,black,null,""
832.0,PORSCHE,911,schwarz mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,10,2000,Benzin,420,schwarz,80000,4,Automatik-Getriebe,black,12.9,l/100km
167.0,LOTUS,ESPRIT,blau mét.,Coupé,3506,Zuzwil,366 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,7,2002,Benzin,354,schwarz,36700,2,Schaltgetriebe manuell,blue,15.7,l/100km
220.0,PORSCHE,911,gelb,Cabriolet,3800,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,2,Allrad,4,2011,Benzin,530,schwarz,28000,2,Automatisiertes Schaltgetriebe,gelb,11.5,l/100km
1068.0,MASERATI,QUATTROPORTE,silber mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2005,Benzin,400,braun,33500,5,Automatisiertes Schaltgetriebe,silver,15.8,l/100km
122.0,MERCEDES-BENZ,C 320,blau mét.,Limousine,3199,Zuzwil,260 g/km,Occasion,G,10.8 l/100km,4,Hinterradantrieb,5,2002,Benzin,218,schwarz,145100,5,Automat,blue,10.8,l/100km
197.0,MERCEDES-BENZ,SL 600,bordeaux,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2004,Benzin,600,null,23000,2,Automat,bordeaux,14.4,l/100km
403.0,AUDI,S3,grün mét.,Limousine,1984,Zuzwil,217 g/km,Occasion,G,9.1 l/100km,3,Allrad,4,2010,Benzin,265,schwarz,34800,5,Schaltgetriebe manuell,grün,9.1,l/100km
439.0,PORSCHE,911,orange mét.,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2007,Benzin,415,null,5000,1,Automatik-Getriebe,orange,null,""
566.0,MERCEDES-BENZ,S 55 AMG,schwarz,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,3,2003,Benzin,500,schwarz,121900,5,Automat,black,13.2,l/100km
1051.0,MERCEDES-BENZ,SL 320,silber mét.,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,8,1999,Benzin,224,null,83600,2,Automat,silver,11.5,l/100km
508.0,AUDI,RS6,rot mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,9,2002,Benzin,450,grau,71900,5,Automat sequentiell,red,14.6,l/100km
512.0,MERCEDES-BENZ,S 600,schwarz,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1995,Benzin,394,braun,62000,4,Automat,black,null,""
837.0,ALFA ROMEO,GT,silber,Limousine,1290,Zuzwil,null,Occasion,null,null,2,null,6,1972,Benzin,0,schwarz,79380,5,Schaltgetriebe manuell,silver,null,""
202.0,MERCEDES-BENZ,S 500,bordeaux mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,schwarz,99900,5,Automat,bordeaux,13.4,l/100km
856.0,MERCEDES-BENZ,CL 600,silber,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,beige,22400,4,Automat,silver,14.7,l/100km
893.0,ROLLS-ROYCE,CORNICHE,silber mét.,Cabriolet,6761,Zuzwil,456 g/km,Occasion,G,19.0 l/100km,2,Hinterradantrieb,7,2001,Benzin,329,beige,38000,4,Automat,silver,19.0,l/100km
132.0,MERCEDES-BENZ,SL 600,blau mét.,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,10,2003,Benzin,500,grau,49900,2,Automat,blue,14.4,l/100km
312.0,BMW,323,grau mét.,Limousine,2494,Zuzwil,221 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,7,1997,Benzin,170,mehrfarbig,82500,5,Schaltgetriebe manuell,grey,9.2,l/100km
320.0,PORSCHE,924,grau mét.,Coupé,1983,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1978,Benzin,125,braun,51000,4,Schaltgetriebe manuell,grey,null,""
325.0,LAND ROVER,DEFENDER,grau mét.,Kombi,2402,Zuzwil,266 g/km,Occasion,null,10.0 l/100km,3,Allrad,2,2011,Diesel,122,schwarz,50400,4,Schaltgetriebe manuell,grey,10.0,l/100km
669.0,LAMBORGHINI,AVENTADOR,schwarz mét.,Cabriolet,6498,Porrentruy,370 g/km,Occasion,G,16.0 l/100km,2,Allrad,3,2014,Benzin,700,rot,1999,2,Automatisiertes Schaltgetriebe,black,16.0,l/100km
706.0,FERRARI,575M,schwarz mét.,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,1,2003,Benzin,517,blau,23100,2,Automatik-Getriebe,black,21.8,l/100km
965.0,BMW,M5,silber mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,3,2012,Benzin,560,beige,19000,5,Automatisiertes Schaltgetriebe,silver,9.9,l/100km
978.0,PORSCHE,911,silber mét.,Coupé,3600,Zuzwil,376 g/km,Occasion,null,15.7 l/100km,2,Allrad,4,1995,Benzin,408,schwarz,127850,4,Schaltgetriebe manuell,silver,15.7,l/100km
118.0,MERCEDES-BENZ,"",blau mét.,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,2008,Benzin,582,schwarz,32500,4,Automatik-Getriebe,blue,null,""
241.0,PORSCHE,911,grau,Cabriolet,3596,Zuzwil,270 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,6,2005,Benzin,325,schwarz,20400,2,Schaltgetriebe manuell,grey,11.2,l/100km
421.0,PORSCHE,911,grün mét.,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Allrad,2,2007,Benzin,800,schwarz,34000,2,Schaltgetriebe,grün,null,""
535.0,BMW,330,schwarz,Cabriolet,2979,Zuzwil,237 g/km,Occasion,G,9.9 l/100km,2,Hinterradantrieb,5,2001,Benzin,231,schwarz,65300,4,Schaltgetriebe manuell,black,9.9,l/100km
672.0,McLAREN,12C,schwarz mét.,Coupé,3798,Zuzwil,279 g/km,Neu,G,11.7 l/100km,2,Hinterradantrieb,6,2012,Benzin,625,schwarz,55,2,Automatisiertes Schaltgetriebe,black,11.7,l/100km
880.0,RENAULT,SPORT SPIDER,silber mét.,Cabriolet,0,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,9,2000,null,0,grau,8000,2,Schaltgetriebe,silver,null,""
1141.0,MERCEDES-BENZ,SL 320,weiss mét.,Cabriolet,3199,Zuzwil,317 g/km,Occasion,null,13.4 l/100km,2,Hinterradantrieb,2,1997,Benzin,231,beige,70600,2,Automat,white,13.4,l/100km
328.0,AUDI,S6,grau mét.,Limousine,4170,Zuzwil,366 g/km,Occasion,null,15.4 l/100km,4,Allrad,5,1998,Benzin,290,grau,54500,5,Schaltgetriebe manuell,grey,15.4,l/100km
